Name,Gender,Salary,Departments,Position
태단비,male,5196,IT,assistant
석별,male,20211,marketing,manager
우보경,male,3000,marketing,assistant
견유빈,male,9200,marketing,manager
신영우,male,26101,advertising,assistant
금은유,male,19588,marketing,assistant
남승주,male,20482,finance,manager
민지후,male,13489,marketing,assistant
석도영,male,9481,advertising,assistant
시수현,male,3765,advertising,assistant
라가윤,male,25771,marketing,assistant
엄다온,male,10194,advertising,assistant
양예나,male,18036,design,manager
지진서,female,8773,marketing,manager
은선호,female,23718,marketing,assistant
방우성,female,3507,marketing,header
송재희,male,21770,marketing,manager
남유리,male,9597,advertising,assistant
황서희,male,22335,marketing,intern
태하윤,male,19629,design,assistant
주주아,female,10906,marketing,intern
태재인,female,24603,IT,header
성성우,male,15677,marketing,manager
안태민,male,11808,marketing,manager
예윤우,female,12034,marketing,assistant
편태율,male,11799,advertising,manager
차주혁,female,18606,advertising,manager
갈진우,male,28249,advertising,assistant
백희찬,male,20369,design,assistant
천성원,male,14383,marketing,intern
사소이,male,29541,marketing,manager
목지원,male,23477,IT,assistant
빈동욱,male,25420,IT,assistant
국가윤,male,21243,advertising,assistant
최예솔,male,21119,marketing,manager
김라엘,male,12426,finance,assistant
형주완,female,24719,marketing,manager
고동준,female,16649,advertising,assistant
천시온,female,11908,marketing,header
경소은,male,28116,IT,manager
류한나,male,14592,marketing,assistant
최승연,male,22348,advertising,intern
주윤채,male,22086,marketing,manager
육정민,female,6666,finance,intern
진은수,female,7516,IT,manager
전고은,male,15478,marketing,manager
오시완,male,26475,advertising,assistant
우라엘,female,23180,IT,manager
채태성,female,7015,marketing,manager
안찬희,female,7506,marketing,assistant
예윤채,female,10605,marketing,header
목세준,female,23189,marketing,manager
갈원우,male,8447,marketing,assistant
오시환,male,21942,finance,header
남수정,male,10790,marketing,manager
오소연,male,4369,advertising,assistant
마태리,male,24983,design,intern
인태호,male,12796,marketing,manager
함준영,male,21745,marketing,assistant
차한울,female,3501,marketing,header
이민기,female,19894,advertising,manager
위성빈,male,26161,marketing,assistant
선현,male,22554,marketing,manager
민시현,female,25295,marketing,intern
호승빈,male,8678,marketing,manager
도가인,male,16907,marketing,assistant
안지온,male,16942,marketing,assistant
탁재하,female,7711,marketing,manager
명민성,male,5648,advertising,assistant
연태연,male,15153,advertising,assistant
차예서,male,25085,finance,manager
고다혜,female,24239,marketing,assistant
성하윤,male,7467,design,assistant
기하람,male,22053,IT,assistant
배연서,female,22036,marketing,assistant
왕수현,female,26608,marketing,manager
봉재현,female,21967,finance,intern
채소정,male,21204,advertising,manager
허정우,male,13975,marketing,header
윤주아,female,28367,marketing,assistant
윤승우,male,9687,advertising,assistant
소도아,male,6027,marketing,assistant
채소은,male,24160,advertising,manager
갈해인,male,4815,marketing,assistant
견시환,female,16314,advertising,manager
박서하,female,13058,IT,header
이지율,female,6432,marketing,manager
간은호,female,28269,advertising,manager
신하진,male,7689,IT,manager
옥유정,female,13841,finance,assistant
임여진,male,5959,marketing,intern
감율,male,15321,finance,manager
모효은,male,15735,marketing,manager
민현석,male,15948,design,manager
연민채,male,25011,finance,assistant
채채윤,male,10036,marketing,assistant
마승빈,male,17496,finance,assistant
추단우,male,6137,marketing,assistant
맹지효,male,3110,marketing,manager
나인우,male,3818,finance,assistant
강채현,male,25232,advertising,manager
서윤주,female,15242,design,intern
경이준,female,27877,marketing,manager
인시완,female,8929,marketing,assistant
박나경,female,29800,finance,assistant
윤윤,female,18160,advertising,assistant
반예진,male,9072,advertising,assistant
한지율,male,26503,marketing,manager
남성진,male,26243,design,manager
박지오,female,12801,advertising,header
온민경,male,24643,marketing,manager
소태건,male,21508,advertising,manager
간동건,female,8957,marketing,assistant
두주현,male,21308,advertising,manager
금서율,male,21389,marketing,manager
석다혜,male,25870,finance,assistant
견은우,male,24466,marketing,assistant
견하연,male,16446,marketing,intern
변미소,male,19454,advertising,manager
기현호,female,19697,finance,manager
음유건,female,20098,IT,assistant
반해나,male,22707,marketing,assistant
피지연,male,19609,advertising,assistant
나윤슬,male,13460,advertising,assistant
편윤,male,14142,marketing,manager
석지운,female,7659,marketing,manager
길다온,female,16877,finance,assistant
범도율,male,20388,advertising,assistant
빈지환,female,13562,marketing,assistant
단성빈,male,16503,finance,assistant
태건희,female,23514,finance,manager
피로운,male,19497,marketing,assistant
형성원,male,28110,marketing,intern
감재하,female,17369,advertising,assistant
신슬아,female,9871,marketing,assistant
허세린,female,16965,marketing,assistant
구주원,male,7920,finance,assistant
목재영,male,22308,marketing,assistant
어채민,female,21046,advertising,manager
강서후,male,17193,marketing,assistant
도이한,female,7998,marketing,assistant
석태민,female,12130,advertising,manager
시연아,male,17552,advertising,manager
소시환,female,21320,marketing,manager
추유림,male,27207,marketing,header
염인우,female,23230,finance,manager
채승찬,male,20568,advertising,manager
우정은,female,18423,marketing,intern
인지한,male,15267,IT,manager
하다은,male,19892,advertising,manager
라태린,male,25641,advertising,assistant
류산,female,20200,design,manager
단민정,male,24128,marketing,assistant
나세린,male,22207,marketing,assistant
호율,female,16477,advertising,assistant
석정원,male,19415,advertising,assistant
신윤서,male,13222,design,header
염영우,female,13819,marketing,manager
팽리안,female,13576,marketing,assistant
단가인,male,5933,marketing,intern
연유은,female,23052,advertising,assistant
마시우,male,28262,marketing,assistant
부예서,male,15965,marketing,assistant
송희원,male,5135,marketing,assistant
나은찬,female,5444,finance,assistant
강용준,male,25231,advertising,assistant
전다원,female,7160,marketing,intern
양승재,male,3242,marketing,assistant
나채율,female,9296,IT,header
방하민,male,15298,marketing,assistant
추유준,female,5997,IT,manager
상이안,male,10041,marketing,intern
염효린,male,12812,marketing,assistant
기승우,male,20300,IT,assistant
문시환,male,26329,advertising,assistant
육주호,male,15786,marketing,assistant
두시호,female,7820,marketing,assistant
원민규,male,25510,marketing,assistant
민하빈,male,26617,marketing,header
음소현,male,28139,marketing,header
사인우,female,4190,marketing,manager
제준후,male,18692,marketing,assistant
호로이,male,8615,marketing,intern
문지율,male,13621,marketing,header
방하민,female,13934,marketing,header
설유건,male,21062,marketing,assistant
마다솜,male,16706,IT,manager
간가연,male,26074,advertising,assistant
좌대현,male,14251,advertising,assistant
민성준,male,3213,marketing,assistant
태현준,female,15408,marketing,assistant
길태은,male,26805,marketing,header
봉다경,male,13550,advertising,header
신태오,female,4755,marketing,assistant
나단우,male,18315,marketing,manager
최소정,female,26126,marketing,assistant
경소은,male,24965,finance,assistant
양시율,male,6684,marketing,header
도주환,male,21392,marketing,intern
견재준,male,14921,marketing,intern
유나현,male,15744,finance,assistant
갈태연,female,18627,advertising,assistant
손아진,male,14093,IT,header
박승재,female,28401,advertising,assistant
좌민규,male,17092,marketing,intern
범규민,female,16505,finance,manager
온형준,male,14783,advertising,assistant
인도연,male,26915,marketing,assistant
곽이나,male,16619,marketing,intern
동현서,male,6872,marketing,assistant
용하율,female,12763,marketing,assistant
복정연,male,14784,marketing,assistant
오은성,male,14491,marketing,assistant
함가온,female,17914,marketing,manager
선유주,female,13207,advertising,assistant
함예담,male,5825,marketing,intern
남태양,female,3957,advertising,header
견지온,female,14427,marketing,assistant
두요한,male,28656,marketing,assistant
성율,female,23502,advertising,assistant
승은유,male,21020,IT,manager
민호준,male,27942,finance,assistant
호이나,female,12992,advertising,manager
소수정,female,12989,advertising,manager
여상현,female,28580,IT,assistant
양동준,male,15530,IT,assistant
형찬희,male,13603,finance,assistant
팽신우,female,29760,design,assistant
엄서원,female,7755,marketing,assistant
음지우,male,6658,marketing,manager
범재준,male,12228,design,manager
차수연,male,25550,advertising,assistant
승별,male,26934,marketing,manager
안희원,female,15843,advertising,header
인도은,male,17345,marketing,assistant
호윤재,male,10544,marketing,manager
도현아,male,27888,IT,assistant
단수민,female,8759,marketing,assistant
문연수,male,27923,marketing,assistant
경시우,male,23823,marketing,header
배승호,female,11654,marketing,intern
지예지,male,29882,marketing,assistant
홍서아,male,17304,finance,header
라윤찬,female,23468,marketing,assistant
승민우,male,19999,IT,assistant
변보경,male,9397,design,header
피소율,female,28646,marketing,manager
진사랑,male,8148,IT,manager
권은수,female,17742,marketing,header
안유나,female,5515,advertising,assistant
호진호,female,10716,advertising,assistant
방세훈,male,7436,marketing,assistant
복규빈,male,14662,marketing,assistant
주유안,female,7507,marketing,manager
현유민,female,10060,advertising,assistant
설찬,male,17984,advertising,assistant
어서인,male,23080,finance,manager
백승아,male,26845,finance,assistant
민리나,male,14495,marketing,manager
장채이,male,9644,design,assistant
봉민호,female,22783,marketing,assistant
유민솔,male,9019,advertising,manager
음효은,male,14182,marketing,intern
주나연,male,9966,finance,assistant
강별,male,7152,design,assistant
예은채,male,29657,marketing,manager
라용준,male,24753,IT,intern
방지용,female,8367,design,assistant
국대현,male,4366,marketing,manager
소채민,female,3743,marketing,assistant
차윤재,female,9111,advertising,assistant
표은혁,male,25765,advertising,assistant
목순기,female,5252,marketing,manager
이서인,male,27625,marketing,manager
위봄,male,21900,advertising,manager
우한울,female,12539,marketing,header
윤지인,male,27190,marketing,intern
서정은,male,29100,marketing,manager
민유현,male,20341,marketing,assistant
사희찬,male,21605,design,intern
유시완,female,3467,marketing,assistant
명채영,male,8123,marketing,manager
